"","LON5","LAT5","YY","MM","avg_sst"
"7283",170,-10,2008,10,28.8045600094373
"7284",175,-10,2008,10,28.6423510281576
"7285",175,-10,2008,10,28.6423510281576
"7286",180,-10,2008,10,28.6595299947264
"7287",110,15,2008,10,28.3695639469981
"7288",115,15,2008,10,28.8916496832246
"7289",165,-15,2008,10,27.1750912101935
"7290",170,-15,2008,10,27.2475249055485
"7291",175,-15,2008,10,27.2533617852338
"7292",175,-15,2008,10,27.2533617852338
"7293",125,25,2008,10,27.5191915888027
"7294",120,30,2008,10,24.0473562884545
"7295",125,30,2008,10,25.5258799014119
"7296",130,30,2008,10,27.050066474259
"7297",135,30,2008,10,27.0344714610962
"7298",140,30,2008,10,27.032015544467
"7299",125,35,2008,10,21.0320356864933
"7300",130,35,2008,10,23.1646738453489
"7301",140,35,2008,10,24.5823017147551
"7302",140,40,2008,10,19.0398888698414
"7303",145,40,2008,10,17.3282823989772
"7304",120,0,2008,11,29.8898295431208
"7305",125,0,2008,11,29.9570556262881
"7306",130,0,2008,11,29.8079132891564
"7307",135,0,2008,11,29.8300322424395
"7308",140,0,2008,11,29.8855777223349
"7309",145,0,2008,11,30.1243776159948
"7310",150,0,2008,11,29.7118901243787
"7311",155,0,2008,11,29.4135466210995
"7312",155,0,2008,11,29.4135466210995
"7313",160,0,2008,11,29.1771315379265
"7314",160,0,2008,11,29.1771315379265
"7315",165,0,2008,11,28.8231334655164
"7316",165,0,2008,11,28.8231334655164
"7317",170,0,2008,11,28.4381037851477
"7318",170,0,2008,11,28.4381037851477
"7319",175,0,2008,11,28.462989760249
"7320",175,0,2008,11,28.462989760249
"7321",180,0,2008,11,28.115369515504
"7322",120,5,2008,11,29.5444322901098
"7323",125,5,2008,11,29.6939723967545
"7324",130,5,2008,11,29.6160193115362
"7325",140,5,2008,11,29.6493006084782
"7326",160,5,2008,11,29.3163982282875
"7327",165,5,2008,11,29.12540773127
"7328",170,5,2008,11,28.8659168618421
"7329",125,-5,2008,11,29.8382307635922
"7330",130,-5,2008,11,29.7669767137575
"7331",135,-5,2008,11,29.5966168117507
"7332",135,-5,2008,11,29.5966168117507
"7333",140,-5,2008,11,29.0329266226753
"7334",145,-5,2008,11,29.8552725270265
"7335",150,-5,2008,11,30.2946773399063
"7336",150,-5,2008,11,30.2946773399063
"7337",155,-5,2008,11,30.2794073030009
"7338",155,-5,2008,11,30.2794073030009
"7339",160,-5,2008,11,30.0018908448149
"7340",160,-5,2008,11,30.0018908448149
"7341",165,-5,2008,11,29.7554445037197
"7342",165,-5,2008,11,29.7554445037197
"7343",170,-5,2008,11,29.4740822722575
"7344",170,-5,2008,11,29.4740822722575
"7345",175,-5,2008,11,29.2251820876509
"7346",175,-5,2008,11,29.2251820876509
"7347",180,-5,2008,11,28.9068002411312
"7348",110,10,2008,11,28.1485642806285
"7349",115,10,2008,11,28.7998908540024
"7350",145,-10,2008,11,27.6210728600014
"7351",145,-10,2008,11,27.6210728600014
"7352",150,-10,2008,11,28.6554317123275
"7353",150,-10,2008,11,28.6554317123275
"7354",155,-10,2008,11,29.6763641074791
"7355",155,-10,2008,11,29.6763641074791
"7356",160,-10,2008,11,29.556707468671
"7357",165,-10,2008,11,29.2399935132449
"7358",165,-10,2008,11,29.2399935132449
"7359",170,-10,2008,11,29.3042195761467
"7360",170,-10,2008,11,29.3042195761467
"7361",175,-10,2008,11,29.2223473284741
"7362",175,-10,2008,11,29.2223473284741
"7363",180,-10,2008,11,29.203317300927
"7364",110,15,2008,11,27.5837285256868
"7365",115,15,2008,11,28.3387885447366
"7366",150,-15,2008,11,27.2132606211397
"7367",155,-15,2008,11,27.9907957262023
"7368",155,-15,2008,11,27.9907957262023
"7369",160,-15,2008,11,28.1416837249634
"7370",165,-15,2008,11,28.0832887817141
"7371",170,-15,2008,11,28.2641696496076
"7372",175,-15,2008,11,28.6444844156222
"7373",175,-15,2008,11,28.6444844156222
"7374",160,-20,2008,11,26.0945398369015
"7375",120,30,2008,11,19.0246455342032
"7376",125,30,2008,11,22.575319202867
"7377",130,30,2008,11,25.1655760285307
"7378",135,30,2008,11,25.2159921299213
"7379",140,30,2008,11,24.7466776338985
"7380",125,35,2008,11,17.4554689260475
"7381",130,35,2008,11,20.3271862593624
"7382",140,35,2008,11,22.2216080366963
"7383",140,40,2008,11,16.2070191237918
"7384",145,40,2008,11,14.52623144129
"7385",120,0,2008,12,29.1065900365038
"7386",125,0,2008,12,29.4947928996974
"7387",130,0,2008,12,29.7853089667759
"7388",135,0,2008,12,29.7608445591725
"7389",140,0,2008,12,29.9737082431963
"7390",145,0,2008,12,29.8568943947381
"7391",150,0,2008,12,29.6343706311797
"7392",155,0,2008,12,29.4829589818011
"7393",155,0,2008,12,29.4829589818011
"7394",160,0,2008,12,28.9407516320201
"7395",165,0,2008,12,28.640542135192
"7396",165,0,2008,12,28.640542135192
"7397",170,0,2008,12,28.2710023343226
"7398",170,0,2008,12,28.2710023343226
"7399",175,0,2008,12,27.9851400083747
"7400",175,0,2008,12,27.9851400083747
"7401",120,5,2008,12,28.952702225388
"7402",125,5,2008,12,29.4545560706592
"7403",130,5,2008,12,29.5942950749013
"7404",135,5,2008,12,29.6277449919516
"7405",140,5,2008,12,29.5921901453826
"7406",155,5,2008,12,29.2173254242258
"7407",160,5,2008,12,28.8749027552486
"7408",165,5,2008,12,28.7274152389075
"7409",170,5,2008,12,28.5711326239205
"7410",170,5,2008,12,28.5711326239205
"7411",125,-5,2008,12,29.6464635870091
"7412",130,-5,2008,12,29.9394105271717
"7413",135,-5,2008,12,29.5138165371465
"7414",140,-5,2008,12,30.2395709664481
"7415",145,-5,2008,12,30.0262552574052
"7416",150,-5,2008,12,30.2660470266853
"7417",155,-5,2008,12,30.204160633452
"7418",155,-5,2008,12,30.204160633452
"7419",160,-5,2008,12,30.0380814144425
"7420",160,-5,2008,12,30.0380814144425
"7421",165,-5,2008,12,29.8060408804795
"7422",165,-5,2008,12,29.8060408804795
"7423",170,-5,2008,12,29.3009342038931
"7424",170,-5,2008,12,29.3009342038931
"7425",175,-5,2008,12,29.0454087279621
"7426",175,-5,2008,12,29.0454087279621
"7427",180,-5,2008,12,28.6234323281938
"7428",110,10,2008,12,26.0820412314708
"7429",115,10,2008,12,27.8978786725635
"7430",135,-10,2008,12,30.6225857075173
"7431",140,-10,2008,12,30.5768310167099
"7432",145,-10,2008,12,29.6643232425007
"7433",145,-10,2008,12,29.6643232425007
"7434",150,-10,2008,12,30.2687912260865
"7435",150,-10,2008,12,30.2687912260865
"7436",155,-10,2008,12,30.6575606494004
"7437",155,-10,2008,12,30.6575606494004
"7438",160,-10,2008,12,30.432870419513
"7439",160,-10,2008,12,30.432870419513
"7440",165,-10,2008,12,30.017623723906
"7441",165,-10,2008,12,30.017623723906
"7442",170,-10,2008,12,29.5419884827782
"7443",170,-10,2008,12,29.5419884827782
"7444",175,-10,2008,12,29.563952777841
"7445",175,-10,2008,12,29.563952777841
"7446",180,-10,2008,12,29.3684218489801
"7447",110,15,2008,12,25.4908547428393
"7448",115,15,2008,12,26.643491474591
"7449",150,-15,2008,12,29.3826598272358
"7450",155,-15,2008,12,29.7259281221852
"7451",160,-15,2008,12,29.3672962533833
"7452",165,-15,2008,12,29.4123788743395
"7453",165,-15,2008,12,29.4123788743395
"7454",170,-15,2008,12,29.3188185386589
"7455",170,-15,2008,12,29.3188185386589
"7456",175,-15,2008,12,29.2416917079377
"7457",175,-15,2008,12,29.2416917079377
"7458",180,-15,2008,12,29.0126765727786
"7459",125,25,2008,12,25.1038848917136
"7460",125,30,2008,12,19.8052900633728
"7461",130,30,2008,12,23.3600981389323
"7462",135,30,2008,12,22.9697563586917
"7463",140,30,2008,12,22.1526066913753
"7464",130,35,2008,12,17.340617643234
"7465",135,35,2008,12,17.8490194872754
"7466",140,35,2008,12,19.5051250783664
"7467",140,40,2008,12,13.3054012214363
"7468",145,40,2008,12,12.5934381720367
"7469",120,0,2009,1,29.1591829719536
"7470",125,0,2009,1,29.6043460555464
"7471",130,0,2009,1,29.7058812999699
"7472",135,0,2009,1,29.7664545261545
"7473",140,0,2009,1,30.0394320827709
"7474",145,0,2009,1,30.0750193946602
"7475",150,0,2009,1,30.3738178746199
"7476",155,0,2009,1,30.0614242547487
"7477",155,0,2009,1,30.0614242547487
"7478",160,0,2009,1,29.2652951054368
"7479",165,0,2009,1,28.4951921510313
"7480",165,0,2009,1,28.4951921510313
"7481",170,0,2009,1,27.9193298693272
"7482",170,0,2009,1,27.9193298693272
"7483",175,0,2009,1,27.6134080684593
"7484",175,0,2009,1,27.6134080684593
"7485",180,0,2009,1,27.4177075058753
"7486",120,5,2009,1,28.4020401169898
"7487",125,5,2009,1,28.9203942156011
"7488",130,5,2009,1,28.9477257259582
"7489",140,5,2009,1,29.2398827058693
"7490",145,5,2009,1,29.4502433694341
"7491",165,5,2009,1,28.5795897261024
"7492",170,5,2009,1,28.1969203183553
"7493",125,-5,2009,1,29.1727720964557
"7494",130,-5,2009,1,29.4667296500022
"7495",135,-5,2009,1,29.7323056174689
"7496",140,-5,2009,1,30.2239711294697
"7497",145,-5,2009,1,30.1213773523665
"7498",150,-5,2009,1,30.656135875435
"7499",150,-5,2009,1,30.656135875435
"7500",155,-5,2009,1,30.5035523085541
"7501",155,-5,2009,1,30.5035523085541
"7502",160,-5,2009,1,30.0311259985923
"7503",160,-5,2009,1,30.0311259985923
"7504",165,-5,2009,1,29.3530103745875
"7505",170,-5,2009,1,28.96319166944
"7506",170,-5,2009,1,28.96319166944
"7507",175,-5,2009,1,28.745530288683
"7508",175,-5,2009,1,28.745530288683
"7509",110,10,2009,1,24.6348496649979
"7510",115,10,2009,1,26.3336056465892
"7511",135,-10,2009,1,29.3578403342988
"7512",140,-10,2009,1,29.5802321370011
"7513",145,-10,2009,1,29.4198851755667
"7514",145,-10,2009,1,29.4198851755667
"7515",150,-10,2009,1,30.2738465312217
"7516",150,-10,2009,1,30.2738465312217
"7517",155,-10,2009,1,30.1649564470152
"7518",155,-10,2009,1,30.1649564470152
"7519",160,-10,2009,1,29.8532220018892
"7520",160,-10,2009,1,29.8532220018892
"7521",165,-10,2009,1,29.5433647417572
"7522",170,-10,2009,1,29.2028609057642
"7523",170,-10,2009,1,29.2028609057642
"7524",175,-10,2009,1,29.4097863669707
"7525",175,-10,2009,1,29.4097863669707
"7526",180,-10,2009,1,29.2397797062323
"7527",110,15,2009,1,24.2498638191283
"7528",115,15,2009,1,25.2810789819024
"7529",150,-15,2009,1,29.4053615611258
"7530",155,-15,2009,1,29.6074575070087
"7531",160,-15,2009,1,29.2701276132006
"7532",165,-15,2009,1,29.4824191369132
"7533",170,-15,2009,1,28.9406840688916
"7534",175,-15,2009,1,29.2388923391394
"7535",175,-15,2009,1,29.2388923391394
"7536",180,-15,2009,1,29.2298505373533
"7537",120,25,2009,1,18.4886516137267
"7538",125,25,2009,1,22.8458144768827
"7539",125,30,2009,1,16.0244564220581
"7540",130,30,2009,1,20.8108312978678
"7541",135,30,2009,1,20.5443834279645
"7542",140,30,2009,1,20.2097327661793
"7543",130,35,2009,1,15.6829341192656
"7544",135,35,2009,1,15.4825101636717
"7545",140,35,2009,1,17.3107620970569
"7546",170,-35,2009,1,20.2681011791816
"7547",140,40,2009,1,9.74256683438162
"7548",145,40,2009,1,8.96229415057926
"7549",175,-40,2009,1,18.228115536278
"7550",120,0,2009,2,29.4798716030743
"7551",125,0,2009,2,29.6926816722741
"7552",130,0,2009,2,29.8117954892518
"7553",135,0,2009,2,29.9342794959829
"7554",140,0,2009,2,29.7248252773936
"7555",145,0,2009,2,29.8786686284304
"7556",150,0,2009,2,29.6946008233989
"7557",155,0,2009,2,29.3877264070635
"7558",155,0,2009,2,29.3877264070635
"7559",160,0,2009,2,28.5475947391498
"7560",160,0,2009,2,28.5475947391498
"7561",165,0,2009,2,28.3150110978985
"7562",170,0,2009,2,27.6881135931841
"7563",175,0,2009,2,27.4785535809266
"7564",120,5,2009,2,28.7098298373776
"7565",125,5,2009,2,28.9079171091632
"7566",130,5,2009,2,28.7474042465948
"7567",155,5,2009,2,28.7826342244749
"7568",155,5,2009,2,28.7826342244749
"7569",160,5,2009,2,28.5247170968623
"7570",165,5,2009,2,28.2236786412004
"7571",175,5,2009,2,27.6763317141693
"7572",175,5,2009,2,27.6763317141693
"7573",125,-5,2009,2,28.9237388517389
"7574",130,-5,2009,2,29.0582206726617
"7575",135,-5,2009,2,29.6459389091476
"7576",140,-5,2009,2,29.8809518541609
"7577",145,-5,2009,2,29.3305627191943
"7578",145,-5,2009,2,29.3305627191943
"7579",150,-5,2009,2,29.7526193400344
"7580",150,-5,2009,2,29.7526193400344
"7581",155,-5,2009,2,30.0092057273724
"7582",155,-5,2009,2,30.0092057273724
"7583",160,-5,2009,2,29.5682358233629
"7584",160,-5,2009,2,29.5682358233629
"7585",165,-5,2009,2,29.2988247222203
"7586",165,-5,2009,2,29.2988247222203
"7587",170,-5,2009,2,29.0568883146086
"7588",170,-5,2009,2,29.0568883146086
"7589",175,-5,2009,2,28.826873535502
"7590",175,-5,2009,2,28.826873535502
"7591",180,-5,2009,2,28.7083026562581
"7592",110,10,2009,2,26.2430772514386
"7593",115,10,2009,2,27.4060730204405
"7594",145,-10,2009,2,29.2790358291942
"7595",145,-10,2009,2,29.2790358291942
"7596",150,-10,2009,2,29.6853424740924
"7597",150,-10,2009,2,29.6853424740924
"7598",155,-10,2009,2,29.3668083923228
"7599",155,-10,2009,2,29.3668083923228
"7600",160,-10,2009,2,29.4785789208946
"7601",160,-10,2009,2,29.4785789208946
"7602",165,-10,2009,2,29.3192872258779
"7603",165,-10,2009,2,29.3192872258779
"7604",170,-10,2009,2,29.4465130957583
"7605",170,-10,2009,2,29.4465130957583
"7606",175,-10,2009,2,29.3089219768322
"7607",175,-10,2009,2,29.3089219768322
"7608",180,-10,2009,2,29.2371248573838
"7609",110,15,2009,2,25.2924985828034
"7610",115,15,2009,2,26.3595241809077
"7611",155,-15,2009,2,29.026466033534
"7612",155,-15,2009,2,29.026466033534
"7613",160,-15,2009,2,28.7443883883954
"7614",165,-15,2009,2,28.8790775690271
"7615",170,-15,2009,2,28.9730256098335
"7616",170,-15,2009,2,28.9730256098335
"7617",175,-15,2009,2,29.0993076406737
"7618",180,-15,2009,2,29.2300087283143
"7619",150,-20,2009,2,28.2412357839471
"7620",125,25,2009,2,23.0750423894051
"7621",125,30,2009,2,15.2773487309594
"7622",130,30,2009,2,20.7087224220616
"7623",135,30,2009,2,20.161030111975
"7624",140,30,2009,2,19.8823199525618
"7625",140,35,2009,2,16.5452042703512
"7626",140,40,2009,2,8.78027499238816
"7627",145,40,2009,2,8.45725132331394
"7628",170,-40,2009,2,18.8239626671286
"7629",175,-40,2009,2,18.5498270942335
"7630",120,0,2009,3,29.9761283481686
"7631",125,0,2009,3,29.9451202466378
"7632",130,0,2009,3,29.73854397393
"7633",135,0,2009,3,29.7770197920274
"7634",140,0,2009,3,29.5029202032195
"7635",145,0,2009,3,29.5737528490117
"7636",150,0,2009,3,29.5181148659355
"7637",155,0,2009,3,29.2591151877392
"7638",155,0,2009,3,29.2591151877392
"7639",160,0,2009,3,28.9510184742669
"7640",160,0,2009,3,28.9510184742669
"7641",165,0,2009,3,28.421242488552
"7642",165,0,2009,3,28.421242488552
"7643",170,0,2009,3,28.1754623143867
"7644",170,0,2009,3,28.1754623143867
"7645",175,0,2009,3,27.8616838295494
"7646",175,0,2009,3,27.8616838295494
"7647",120,5,2009,3,29.7071085421584
"7648",125,5,2009,3,29.4404864025648
"7649",130,5,2009,3,29.3047010054191
"7650",140,5,2009,3,29.187904762361
"7651",145,5,2009,3,29.0911077251601
"7652",150,5,2009,3,29.0518104072246
"7653",155,5,2009,3,28.8698669769109
"7654",160,5,2009,3,28.7489747375399
"7655",165,5,2009,3,28.5739400891386
"7656",170,5,2009,3,28.118085073613
"7657",175,5,2009,3,27.9057449790411
"7658",175,5,2009,3,27.9057449790411
"7659",125,-5,2009,3,29.8305174835947
"7660",130,-5,2009,3,29.629629795529
"7661",135,-5,2009,3,29.6408707198471
"7662",140,-5,2009,3,30.001614552792
"7663",145,-5,2009,3,29.0046024783843
"7664",150,-5,2009,3,29.2313141240545
"7665",150,-5,2009,3,29.2313141240545
"7666",155,-5,2009,3,29.8531170857823
"7667",155,-5,2009,3,29.8531170857823
"7668",160,-5,2009,3,29.7070024728041
"7669",160,-5,2009,3,29.7070024728041
"7670",165,-5,2009,3,29.5496747644098
"7671",165,-5,2009,3,29.5496747644098
"7672",170,-5,2009,3,29.5591703558454
"7673",170,-5,2009,3,29.5591703558454
"7674",175,-5,2009,3,29.3081886274134
"7675",175,-5,2009,3,29.3081886274134
"7676",180,-5,2009,3,29.1369855095796
"7677",110,10,2009,3,28.1131204115093
"7678",115,10,2009,3,28.5612660440553
"7679",145,-10,2009,3,28.5989127565335
"7680",150,-10,2009,3,29.5135850914353
"7681",150,-10,2009,3,29.5135850914353
"7682",155,-10,2009,3,29.8873642981182
"7683",155,-10,2009,3,29.8873642981182
"7684",160,-10,2009,3,29.6604906234566
"7685",160,-10,2009,3,29.6604906234566
"7686",165,-10,2009,3,29.6944490956891
"7687",165,-10,2009,3,29.6944490956891
"7688",170,-10,2009,3,29.9350805212996
"7689",170,-10,2009,3,29.9350805212996
"7690",175,-10,2009,3,30.131288046797
"7691",175,-10,2009,3,30.131288046797
"7692",180,-10,2009,3,30.1548169718564
"7693",110,15,2009,3,26.7583545524932
"7694",115,15,2009,3,28.182561527672
"7695",155,-15,2009,3,29.1936558682556
"7696",160,-15,2009,3,29.1425124010122
"7697",165,-15,2009,3,29.4628532932717
"7698",170,-15,2009,3,29.8505172177136
"7699",170,-15,2009,3,29.8505172177136
"7700",175,-15,2009,3,29.6409033645922
"7701",180,-15,2009,3,29.6326470098587
"7702",125,25,2009,3,23.2682058344974
"7703",125,30,2009,3,15.0749679660722
"7704",135,30,2009,3,19.5138567567256
"7705",140,30,2009,3,19.5958110870522
"7706",140,35,2009,3,16.4495148055651
"7707",140,40,2009,3,7.51032476933968
"7708",145,40,2009,3,8.21169921875493
"7709",170,-40,2009,3,18.146298355267
"7710",120,0,2009,4,29.9066381664644
"7711",125,0,2009,4,30.1348094025434
"7712",130,0,2009,4,30.0450532645941
"7713",135,0,2009,4,30.3242007837186
"7714",140,0,2009,4,30.3031942319211
"7715",145,0,2009,4,30.0095062809646
"7716",150,0,2009,4,29.9080611066364
"7717",155,0,2009,4,29.9217237345599
"7718",160,0,2009,4,29.8912027339512
"7719",160,0,2009,4,29.8912027339512
"7720",165,0,2009,4,29.0602299755069
"7721",165,0,2009,4,29.0602299755069
"7722",170,0,2009,4,28.6171033592938
"7723",175,0,2009,4,28.3640531890026
"7724",175,0,2009,4,28.3640531890026
"7725",180,0,2009,4,28.3820859146616
"7726",120,5,2009,4,29.6892565045972
"7727",125,5,2009,4,29.5905133178172
"7728",130,5,2009,4,29.6197868094404
"7729",140,5,2009,4,29.1299597131115
"7730",145,5,2009,4,29.02209218867
"7731",150,5,2009,4,29.1533023560656
"7732",155,5,2009,4,29.0154699348721
"7733",165,5,2009,4,28.5394131451855
"7734",170,5,2009,4,28.3303645298156
"7735",170,5,2009,4,28.3303645298156
"7736",175,5,2009,4,28.1615860775755
"7737",180,5,2009,4,28.1797281692882
"7738",125,-5,2009,4,29.8579917303155
"7739",130,-5,2009,4,29.6793170740384
"7740",135,-5,2009,4,29.699703734266
"7741",140,-5,2009,4,29.8720741623018
"7742",140,-5,2009,4,29.8720741623018
"7743",145,-5,2009,4,29.6633639740389
"7744",150,-5,2009,4,30.031292925209
"7745",155,-5,2009,4,30.0330820792261
"7746",155,-5,2009,4,30.0330820792261
"7747",160,-5,2009,4,29.7765292978659
"7748",160,-5,2009,4,29.7765292978659
"7749",165,-5,2009,4,29.3283915512475
"7750",165,-5,2009,4,29.3283915512475
"7751",170,-5,2009,4,29.4113658562563
"7752",175,-5,2009,4,29.2760916490298
"7753",175,-5,2009,4,29.2760916490298
"7754",180,-5,2009,4,29.0714955739322
"7755",110,10,2009,4,28.6211563434434
"7756",115,10,2009,4,28.9544175028724
"7757",145,-10,2009,4,28.955050412675
"7758",150,-10,2009,4,29.2823401340538
"7759",155,-10,2009,4,29.6418205305969
"7760",160,-10,2009,4,29.5929046780782
"7761",165,-10,2009,4,29.453994543558
"7762",165,-10,2009,4,29.453994543558
"7763",170,-10,2009,4,29.3277992078975
"7764",170,-10,2009,4,29.3277992078975
"7765",175,-10,2009,4,29.319618409079
"7766",175,-10,2009,4,29.319618409079
"7767",180,-10,2009,4,29.3391063880879
"7768",110,15,2009,4,27.9518813411879
"7769",115,15,2009,4,28.3774545576456
"7770",155,-15,2009,4,28.6085497065391
"7771",160,-15,2009,4,28.6712539134315
"7772",170,-15,2009,4,28.9028865496999
"7773",175,-15,2009,4,28.9307631204999
"7774",175,-15,2009,4,28.9307631204999
"7775",180,-15,2009,4,29.0508354883513
"7776",120,25,2009,4,21.0380979434777
"7777",125,30,2009,4,16.591184857356
"7778",130,30,2009,4,21.9120658523785
"7779",135,30,2009,4,19.7417423694446
"7780",140,30,2009,4,20.2198835868013
"7781",140,35,2009,4,18.3617879951788
"7782",140,40,2009,4,9.31536831498998
"7783",145,40,2009,4,9.39867640656323
"7784",120,0,2009,5,30.1677315363836
"7785",125,0,2009,5,30.0794452631052
"7786",130,0,2009,5,30.0837106827653
"7787",135,0,2009,5,30.3538858782589
"7788",140,0,2009,5,30.3962862868959
"7789",145,0,2009,5,30.4509726207429
"7790",150,0,2009,5,30.4322700654189
"7791",155,0,2009,5,30.4622580734425
"7792",155,0,2009,5,30.4622580734425
"7793",160,0,2009,5,30.1358741955241
"7794",160,0,2009,5,30.1358741955241
"7795",165,0,2009,5,29.5682018331888
"7796",170,0,2009,5,29.1313721537331
"7797",170,0,2009,5,29.1313721537331
"7798",175,0,2009,5,29.0131625911369
"7799",175,0,2009,5,29.0131625911369
"7800",120,5,2009,5,29.6886865068938
"7801",125,5,2009,5,29.797540597154
"7802",130,5,2009,5,29.8906173914904
"7803",135,5,2009,5,30.0868673756757
"7804",140,5,2009,5,30.301778249235
"7805",145,5,2009,5,30.057374645265
"7806",150,5,2009,5,29.8176881955658
"7807",155,5,2009,5,29.6445688489434
"7808",155,5,2009,5,29.6445688489434
"7809",160,5,2009,5,29.1634062033848
"7810",160,5,2009,5,29.1634062033848
"7811",165,5,2009,5,28.7313214851249
"7812",170,5,2009,5,28.5340896155249
"7813",170,5,2009,5,28.5340896155249
